Year,Week,Ranking,TV,movie_zh_name,id,category,actor,imdb_score
2020,53,1,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go youn jung,7.3
2020,53,1,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim kap soo,7.3
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2020,53,3,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",bae suzy,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",nam joo hyuk,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",kim seon ho,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",kang han na,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",kim hae sook,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",kim do wan,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",kim won hae,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",song seon mi,8.1
2020,53,5,Start-Up,START-UP：我的新創時代,99048,"浪漫, 喜劇",yoo su bin,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,1,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,1,10,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",song kang,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee jin wook,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee si young,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee do hyun,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim nam hee,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go min si,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",park gyu young,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go youn jung,7.3
2021,1,2,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim kap soo,7.3
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",choi ji woo,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",hyun bin,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",son ye jin,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",seo ji hye,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jeon kuk hwan,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jung ae ri,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",yang gyeong won,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",lee sin young,8.7
2021,1,4,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",kim jung hyun,8.7
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,2,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",song kang,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee jin wook,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee si young,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee do hyun,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim nam hee,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go min si,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",park gyu young,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go youn jung,7.3
2021,2,3,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim kap soo,7.3
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",choi ji woo,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",hyun bin,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",son ye jin,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",seo ji hye,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jeon kuk hwan,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jung ae ri,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",yang gyeong won,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",lee sin young,8.7
2021,2,5,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",kim jung hyun,8.7
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,2,9,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,3,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",song kang,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee jin wook,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee si young,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",lee do hyun,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim nam hee,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go min si,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",park gyu young,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",go youn jung,7.3
2021,3,4,Sweet Home,甜蜜家園,96648,"網路漫改, 恐怖",kim kap soo,7.3
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,3,6,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",choi ji woo,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",hyun bin,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",son ye jin,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",seo ji hye,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jeon kuk hwan,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",jung ae ri,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",yang gyeong won,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",lee sin young,8.7
2021,3,8,Crash Landing on You,愛的迫降,94796,"浪漫, 喜劇",kim jung hyun,8.7
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,4,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,4,7,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,5,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,5,4,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,6,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,6,4,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",ju ji hoon,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",ryu seung ryong,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",bae doo na,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",kim sang ho,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",kim sung kyu,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",jun suk ho,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",kim hye jun,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",heo joon ho,8.3
2021,6,8,Kingdom,屍戰朝鮮,70593,"網路漫改, 政治, 時代經典, 驚悚, 恐怖, 冒險動作",park byung eun,8.3
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",ji chang wook,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",kim ji won,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",kim min seok,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",so joo yeon,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",ryu kyung soo,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",han ji eun,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",choi min ho,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",lee suk hyeong,7.6
2021,6,9,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",lee sang wu,7.6
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,7,1,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",ji chang wook,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",kim ji won,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",kim min seok,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",so joo yeon,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",ryu kyung soo,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",han ji eun,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",choi min ho,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",lee suk hyeong,7.6
2021,7,5,Lovestruck in the City,愛在大都會,113710,"浪漫, 喜劇",lee sang wu,7.6
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",cho seung woo,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",park shin hye,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",chae jong hyeop,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",sung dong il,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",tae in ho,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",tae won seok,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",jeon kuk hwan,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",heo joon seok,7
2021,7,6,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",jung hye in,7
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",yim si wan,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",shin se kyung,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",choi soo young,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",kang tae oh,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",lee bong ryeon,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",lee jung ha,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",park sung joon,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",park young kyu,7.5
2021,7,7,Run On,奔向愛情,113240,"浪漫, 喜劇",cha hwa yeon,7.5
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,song joong ki,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,jeon yeo been,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,ok taec yeon,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,you chea myung,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,kim yeo jin,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,kwak dong yeon,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,jo han chul,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,lee hang na,8.4
2021,8,1,Vincenzo,黑道律師文森佐,117376,社會議題,choi deok moon,8.4
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",cho seung woo,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",park shin hye,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",chae jong hyeop,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",sung dong il,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",tae in ho,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",tae won seok,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",jeon kuk hwan,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",heo joon seok,7
2021,8,2,Sisyphus,薛西弗斯的神話,113622,"科幻, 驚悚, 冒險動作",jung hye in,7
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",cho byeong kyu,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yu jun sang,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim se jeong,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",yeom hye ran,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",ahn suk hwan,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",moon sook,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",kim so ra,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",lee hong nae,8.1
2021,8,5,The Uncanny Counter,驅魔麵館,113268,"網路漫改, 奇幻, 驚悚",choi yoon young,8.1
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,song joong ki,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,jeon yeo been,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,ok taec yeon,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,you chea myung,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,kim yeo jin,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,kwak dong yeon,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,jo han chul,8.4
2021,9,1,Vincenzo,黑道律師文森佐,117376,社會議題,lee hang na,8.4
